timestamp,sensor_name,value
2024-05-16 15:12:40.384411,Pressure,45.19
2024-05-16 15:12:40.400411,Temp,3.8
2024-05-16 15:12:50.439147,Pressure,39.49
2024-05-16 15:12:50.454688,Temp,3.61
2024-05-16 15:13:00.482630,Pressure,17.09
2024-05-16 15:13:00.484630,Temp,3.9
2024-05-16 15:13:10.514493,Pressure,63.39
2024-05-16 15:13:10.530493,Temp,2.02
2024-05-16 15:13:20.571016,Pressure,36.07
2024-05-16 15:13:20.587016,Temp,2.7
2024-05-16 15:13:30.622198,Pressure,80.4
2024-05-16 15:13:30.637198,Temp,2.02
2024-05-16 15:13:40.666227,Pressure,9.16
2024-05-16 15:13:40.681735,Temp,3.36
2024-05-16 15:13:50.719620,Pressure,11.37
2024-05-16 15:13:50.735619,Temp,3.45
2024-05-16 15:14:00.755782,Pressure,21.03
2024-05-16 15:14:00.771291,Temp,3.0
2024-05-16 15:14:10.811318,Pressure,47.83
2024-05-16 15:14:10.827318,Temp,2.88
2024-05-16 15:14:20.854807,Pressure,89.29
2024-05-16 15:14:20.870807,Temp,4.64
2024-05-16 15:14:30.904983,Pressure,15.81
2024-05-16 15:14:30.920027,Temp,3.77
2024-05-16 15:14:40.923593,Pressure,88.51
2024-05-16 15:14:40.936589,Temp,3.68
2024-05-16 15:14:50.976032,Pressure,4.77
2024-05-16 15:14:50.992032,Temp,3.29
2024-05-16 15:15:01.032194,Pressure,12.5
2024-05-16 15:15:01.034184,Temp,4.39
2024-05-16 15:15:11.075364,Pressure,52.88
2024-05-16 15:15:11.090365,Temp,4.57
2024-05-16 15:15:21.122068,Pressure,86.3
2024-05-16 15:15:21.123071,Temp,4.02
2024-05-16 15:15:31.162177,Pressure,39.95
2024-05-16 15:15:31.163169,Temp,4.89
2024-05-16 15:15:41.198716,Pressure,22.51
2024-05-16 15:15:41.199719,Temp,4.16
2024-05-16 15:15:51.239608,Pressure,42.5
2024-05-16 15:15:51.254608,Temp,2.87
2024-05-16 15:16:01.287178,Pressure,4.09
2024-05-16 15:16:01.288172,Temp,3.0
2024-05-16 15:16:11.307674,Pressure,40.82
2024-05-16 15:16:11.323674,Temp,3.99
2024-05-16 15:16:21.353152,Pressure,87.79
2024-05-16 15:16:21.368152,Temp,3.37
2024-05-16 15:16:31.403915,Pressure,80.57
2024-05-16 15:16:31.404908,Temp,3.86
2024-05-16 15:16:41.433338,Pressure,8.29
2024-05-16 15:16:41.449339,Temp,4.46
2024-05-16 15:16:51.467368,Pressure,11.75
2024-05-16 15:16:51.481367,Temp,4.0
2024-05-16 15:17:01.516750,Pressure,50.32
2024-05-16 15:17:01.517737,Temp,2.23
2024-05-16 15:17:11.542199,Pressure,63.78
2024-05-16 15:17:11.558199,Temp,4.93
2024-05-16 15:17:21.595910,Pressure,59.39
2024-05-16 15:17:21.611486,Temp,2.44
2024-05-16 15:17:31.652930,Pressure,19.51
2024-05-16 15:17:31.653921,Temp,3.63
2024-05-16 15:17:41.695561,Pressure,87.26
2024-05-16 15:17:41.711579,Temp,2.29
2024-05-16 15:17:51.734154,Pressure,2.49
2024-05-16 15:17:51.748163,Temp,3.82
2024-05-16 15:18:01.776928,Pressure,58.64
2024-05-16 15:18:01.792928,Temp,2.66
2024-05-16 15:18:11.834693,Pressure,11.72
2024-05-16 15:18:11.836198,Temp,2.53
2024-05-16 15:18:21.848233,Pressure,60.89
2024-05-16 15:18:21.864218,Temp,3.4
2024-05-16 15:18:31.902600,Pressure,97.84
2024-05-16 15:18:31.918600,Temp,3.35
2024-05-16 15:18:41.936625,Pressure,22.06
2024-05-16 15:18:41.951622,Temp,2.21
2024-05-16 15:18:51.971246,Pressure,26.34
2024-05-16 15:18:51.972257,Temp,4.73
2024-05-16 15:19:01.992898,Pressure,71.86
2024-05-16 15:19:02.007404,Temp,4.44
2024-05-16 15:19:12.020064,Pressure,34.42
2024-05-16 15:19:12.035064,Temp,4.18
2024-05-16 15:19:22.059232,Pressure,31.1
2024-05-16 15:19:22.073228,Temp,4.82
2024-05-16 15:19:32.111293,Pressure,85.61
2024-05-16 15:19:32.126801,Temp,2.76
2024-05-16 15:19:42.154630,Pressure,74.52
2024-05-16 15:19:42.170631,Temp,2.03
2024-05-16 15:19:52.173429,Pressure,62.19
2024-05-16 15:19:52.190935,Temp,3.56
2024-05-16 15:20:02.232198,Pressure,18.48
2024-05-16 15:20:02.233199,Temp,3.91
2024-05-16 15:20:12.265550,Pressure,18.31
2024-05-16 15:20:12.281550,Temp,2.16
2024-05-16 15:20:22.319042,Pressure,68.06
2024-05-16 15:20:22.335046,Temp,2.58
2024-05-16 15:20:32.364697,Pressure,60.97
2024-05-16 15:20:32.380697,Temp,4.22
2024-05-16 15:20:42.421397,Pressure,11.98
2024-05-16 15:20:42.437418,Temp,3.68
2024-05-16 15:20:52.462909,Pressure,92.66
2024-05-16 15:20:52.478908,Temp,2.0
2024-05-16 15:21:02.510520,Pressure,82.71
2024-05-16 15:21:02.526520,Temp,3.76
2024-05-16 15:21:12.540994,Pressure,4.11
2024-05-16 15:21:12.555563,Temp,4.9
2024-05-16 15:21:22.570944,Pressure,90.98
2024-05-16 15:21:22.585941,Temp,4.06
2024-05-16 15:21:32.603156,Pressure,34.4
2024-05-16 15:21:32.618154,Temp,3.15
2024-05-16 15:21:42.648868,Pressure,24.59
2024-05-16 15:21:42.663872,Temp,4.94
2024-05-16 15:21:52.697724,Pressure,37.17
2024-05-16 15:21:52.698727,Temp,3.44
2024-05-16 15:22:02.727088,Pressure,54.36
2024-05-16 15:22:02.743088,Temp,3.0
2024-05-16 15:22:12.776668,Pressure,44.23
2024-05-16 15:22:12.792178,Temp,2.34
2024-05-16 15:22:22.823394,Pressure,49.37
2024-05-16 15:22:22.838902,Temp,4.86
2024-05-16 15:22:32.872463,Pressure,79.24
2024-05-16 15:22:32.888468,Temp,2.1
2024-05-16 15:22:42.926922,Pressure,23.84
2024-05-16 15:22:42.942921,Temp,2.61
2024-05-16 15:22:52.978199,Pressure,71.61
2024-05-16 15:22:52.993204,Temp,3.01
2024-05-16 15:23:03.036161,Pressure,2.62
2024-05-16 15:23:03.052163,Temp,3.7
2024-05-16 15:23:13.076218,Pressure,72.65
2024-05-16 15:23:13.092219,Temp,2.63
2024-05-16 15:23:23.121197,Pressure,57.26
2024-05-16 15:23:23.137247,Temp,3.87
2024-05-16 15:23:33.160812,Pressure,91.79
2024-05-16 15:23:33.175811,Temp,3.56
2024-05-16 15:23:43.200971,Pressure,27.33
2024-05-16 15:23:43.215991,Temp,4.6
2024-05-16 15:23:53.243042,Pressure,64.93
2024-05-16 15:23:53.244034,Temp,4.88
2024-05-16 15:24:03.272024,Pressure,4.78
2024-05-16 15:24:03.287532,Temp,4.92
2024-05-16 15:24:13.308218,Pressure,81.53
2024-05-16 15:24:13.323217,Temp,3.44
